"bien_id","code_dep","code_commune","type_local","surface_carrez","surface_reelle","nombre_pieces"
27163,"72","181",Appartement,65.2,66,4
27164,"72","181",Appartement,78.59,80,5
27165,"72","181",Appartement,80.7,83,4
27166,"72","181",Appartement,44.11,41,2
27167,"74","010",Appartement,56.89,68,2
27168,"74","010",Appartement,223.26,170,5
27169,"74","010",Appartement,67.28,67,3
27170,"74","010",Appartement,69.32,69,3
27171,"74","173",Appartement,70.81,71,2
27172,"74","236",Maison,46.71,49,4
27173,"75","103",Appartement,68.02,68,2
27174,"75","103",Appartement,32.45,31,3
27175,"75","104",Appartement,27.27,24,2
27176,"75","104",Appartement,40.26,40,2
27177,"75","108",Appartement,145.35,144,4
27178,"75","109",Appartement,36.6,35,2
27179,"75","109",Appartement,16.78,17,1
27180,"75","109",Appartement,52.24,58,3
27181,"75","110",Appartement,18.55,18,1
27182,"75","110",Appartement,69.55,70,3
27183,"75","110",Appartement,96.29,78,4
27184,"75","111",Appartement,34.04,32,2
27185,"75","111",Appartement,44.06,42,2
27186,"75","111",Appartement,12.85,13,1
27187,"75","111",Appartement,48.18,48,2
27188,"75","111",Appartement,19.04,19,1
27189,"75","111",Appartement,37.47,35,2
27190,"75","111",Appartement,31.58,32,3
27191,"75","112",Appartement,37.71,17,1
27192,"75","112",Appartement,82.17,82,4
27193,"75","115",Appartement,22.41,23,1
27194,"75","115",Appartement,53.07,52,3
27195,"75","115",Appartement,35.07,37,3
27196,"75","116",Appartement,22.57,22,1
27197,"75","116",Appartement,70.8,86,3
27198,"75","116",Appartement,54.52,54,2
27199,"75","116",Appartement,52.61,50,2
27200,"75","116",Appartement,164.75,90,3
27201,"75","116",Appartement,125.46,106,2
27202,"75","117",Appartement,34.42,37,2
27203,"75","117",Appartement,20.79,25,1
27204,"75","118",Appartement,93.26,109,5
27205,"75","118",Appartement,16.76,20,1
27206,"75","118",Appartement,45.65,44,2
27207,"75","118",Appartement,54.23,47,3
27208,"75","118",Appartement,62.45,63,3
27209,"75","118",Appartement,38.02,40,2
27210,"75","118",Appartement,28.63,28,2
27211,"75","119",Appartement,39.94,42,2
27212,"75","119",Appartement,43.53,52,3
27213,"75","119",Appartement,20.11,24,1
27214,"75","119",Appartement,53.31,53,2
27215,"75","119",Appartement,7.95,8,1
27216,"75","119",Appartement,23.8,24,1
27217,"75","119",Appartement,36.7,34,2
27218,"75","120",Appartement,59.03,60,3
27219,"75","120",Appartement,32.6,35,2
27220,"75","120",Appartement,66.0,65,3
27221,"75","120",Appartement,39.61,38,3
27222,"75","120",Appartement,30.31,32,2
27223,"75","120",Appartement,18.66,19,1
27224,"76","681",Appartement,78.4,78,4
27225,"77","058",Appartement,60.95,60,3
27226,"77","108",Appartement,58.2,58,3
27227,"77","108",Appartement,51.37,51,3
27228,"77","114",Appartement,28.26,50,1
27229,"77","114",Maison,83.47,87,5
27230,"77","118",Appartement,83.07,82,3
27231,"77","153",Appartement,44.56,45,2
27232,"77","251",Appartement,39.04,39,2
27233,"77","390",Appartement,78.94,79,4
27234,"77","445",Maison,105.65,107,6
27235,"77","464",Appartement,45.1,45,2
27236,"77","479",Appartement,44.95,45,2
27237,"78","124",Appartement,81.91,82,4
27238,"78","172",Maison,75.67,56,4
27239,"78","172",Appartement,74.17,83,5
27240,"78","172",Appartement,67.55,70,3
27241,"78","190",Appartement,27.29,32,1
27242,"78","383",Appartement,87.62,87,4
27243,"78","401",Appartement,23.1,23,1
27244,"78","401",Appartement,41.14,43,2
27245,"78","423",Maison,74.93,72,2
27246,"78","455",Appartement,30.85,45,2
27247,"78","481",Appartement,65.88,66,2
27248,"78","498",Appartement,43.14,43,2
27249,"78","551",Appartement,48.79,49,2
27250,"78","646",Appartement,49.28,48,2
27251,"78","672",Maison,137.15,81,4
27252,"80","001",Appartement,58.2,57,2
27253,"80","021",Appartement,62.7,62,2
27254,"83","009",Appartement,26.47,28,1
27255,"83","016",Appartement,59.7,58,3
27256,"83","016",Appartement,80.82,81,4
27257,"83","019",Appartement,40.0,48,3
27258,"83","069",Appartement,35.63,36,1
27259,"83","123",Appartement,61.94,65,4
27260,"83","126",Appartement,47.8,35,2
27261,"83","130",Appartement,54.75,60,3
27262,"83","137",Appartement,33.59,35,1
27263,"83","137",Appartement,19.59,20,1
27264,"83","137",Appartement,78.91,77,4
27265,"83","137",Appartement,26.8,27,2
27266,"84","003",Appartement,45.67,47,2
27267,"84","007",Appartement,68.25,67,2
27268,"84","007",Appartement,67.63,68,3
27269,"84","043",Appartement,69.81,70,2
27270,"84","054",Appartement,50.65,55,1
27271,"84","127",Maison,73.0,73,3
27272,"85","114",Maison,43.19,44,4
27273,"85","191",Appartement,36.5,36,2
27274,"85","194",Appartement,47.92,48,2
27275,"88","075",Appartement,31.33,27,1
27276,"88","160",Appartement,21.48,24,1
27277,"88","270",Maison,50.0,65,3
27278,"88","413",Appartement,78.6,79,4
27279,"91","021",Appartement,61.57,61,3
27280,"91","027",Appartement,57.37,57,3
27281,"91","027",Maison,86.53,109,5
27282,"91","114",Appartement,62.09,62,4
27283,"91","161",Appartement,73.55,73,3
27284,"91","174",Appartement,91.5,94,4
27285,"91","226",Appartement,45.39,48,2
27286,"91","228",Appartement,65.0,65,3
27287,"91","249",Maison,97.91,109,4
27288,"91","275",Maison,98.02,102,4
27289,"91","312",Appartement,29.11,28,1
27290,"91","333",Appartement,39.29,38,1
27291,"91","377",Appartement,52.95,51,2
27292,"91","471",Appartement,26.0,25,1
27293,"91","477",Appartement,32.02,33,2
27294,"91","514",Appartement,69.19,66,2
27295,"91","534",Appartement,38.19,38,2
27296,"91","549",Appartement,64.2,64,3
27297,"91","553",Appartement,32.01,32,1
27298,"91","570",Maison,83.05,103,5
27299,"91","691",Appartement,57.55,57,3
27300,"92","023",Appartement,63.08,62,3
27301,"92","026",Appartement,56.32,56,3
27302,"92","040",Appartement,37.24,37,2
27303,"92","044",Appartement,42.57,42,3
27304,"92","046",Appartement,42.36,45,2
27305,"92","050",Appartement,65.58,64,3
27306,"92","051",Appartement,161.02,140,4
27307,"92","062",Appartement,54.52,56,3
27308,"92","062",Appartement,30.95,32,1
27309,"92","063",Maison,32.73,38,2
27310,"92","063",Appartement,71.81,72,4
27311,"92","071",Appartement,17.43,16,1
27312,"92","075",Appartement,135.19,140,3
27313,"93","001",Appartement,42.0,41,2
27314,"93","001",Appartement,57.59,58,3
27315,"93","013",Appartement,16.09,17,1
27316,"93","032",Appartement,58.85,58,3
27317,"93","032",Appartement,58.2,65,3
27318,"93","033",Appartement,23.23,23,1
27319,"93","047",Appartement,42.73,43,2
27320,"93","048",Appartement,34.04,30,2
27321,"93","048",Appartement,38.83,38,3
27322,"93","053",Appartement,47.31,47,2
27323,"93","066",Appartement,41.13,41,1
27324,"93","066",Appartement,45.01,42,2
27325,"93","070",Appartement,61.28,62,3
27326,"94","002",Appartement,35.43,36,2
27327,"94","003",Appartement,49.54,56,2
27328,"94","033",Appartement,38.14,37,2
27329,"94","044",Appartement,55.8,59,2
27330,"94","052",Appartement,72.65,70,4
27331,"94","052",Appartement,35.1,35,2
27332,"94","052",Appartement,52.88,52,3
27333,"94","056",Maison,111.77,113,5
27334,"94","056",Maison,118.03,113,5
27335,"94","059",Appartement,111.47,83,4
27336,"94","059",Appartement,28.56,27,1
27337,"94","067",Appartement,31.34,32,2
27338,"94","067",Appartement,64.86,75,3
27339,"94","068",Appartement,67.96,68,3
27340,"94","068",Appartement,48.42,50,2
27341,"94","068",Appartement,46.96,45,2
27342,"94","068",Appartement,18.83,17,1
27343,"94","069",Appartement,57.3,56,3
27344,"94","073",Appartement,43.83,43,2
27345,"94","079",Appartement,28.14,27,1
27346,"94","080",Appartement,52.28,55,3
27347,"94","081",Appartement,68.34,68,4
27348,"95","018",Appartement,76.43,76,4
27349,"95","018",Appartement,43.96,41,2
27350,"95","052",Appartement,72.51,50,4
27351,"95","060",Appartement,50.62,57,3
27352,"95","063",Appartement,24.75,30,1
27353,"95","252",Appartement,61.06,60,3
27354,"95","277",Appartement,20.17,21,1
27355,"95","280",Maison,43.57,24,2
27356,"95","280",Appartement,26.22,27,2
27357,"95","306",Appartement,64.01,67,2
27358,"95","306",Appartement,41.75,42,2
27359,"95","313",Appartement,34.82,27,1
27360,"95","313",Appartement,62.55,63,3
27361,"95","427",Appartement,74.51,75,4
27362,"95","500",Appartement,49.8,30,1
27363,"95","555",Appartement,78.4,78,1
27364,"95","572",Maison,88.64,89,4
27365,"95","572",Appartement,83.44,83,4
27366,"95","582",Appartement,68.94,76,3
27367,"95","582",Appartement,57.49,51,2
27368,"972","207",Appartement,36.28,37,2
27369,"972","209",Appartement,46.53,58,3
27370,"972","213",Maison,129.15,79,3
27371,"973","302",Appartement,48.8,49,2
27372,"973","302",Appartement,80.25,82,4
27373,"04","094",Appartement,28.0,28,1
27374,"14","220",Appartement,69.13,67,3
27375,"14","715",Appartement,36.38,36,2
27376,"14","715",Appartement,22.85,22,1
27377,"14","754",Appartement,39.41,39,3
27378,"28","015",Appartement,36.98,37,1
27379,"28","085",Appartement,31.32,25,2
27380,"28","085",Appartement,65.58,69,3
27381,"28","218",Maison,85.76,85,5
27382,"28","280",Appartement,16.51,16,1
27383,"30","133",Appartement,100.11,95,4
27384,"31","113",Appartement,46.27,47,2
27385,"33","030",Appartement,71.61,58,3
27386,"35","288",Appartement,23.7,26,1
27387,"38","185",Appartement,41.09,43,2
27388,"45","004",Appartement,46.0,46,2
27389,"45","053",Appartement,56.6,58,3
27390,"45","234",Appartement,31.66,32,1
27391,"47","052",Appartement,65.7,64,3
27392,"50","218",Appartement,18.48,20,1
27393,"51","108",Appartement,74.64,75,3
27394,"51","108",Appartement,40.12,39,2
27395,"51","454",Appartement,282.7,256,7
27396,"60","141",Appartement,45.75,48,2
27397,"60","175",Appartement,27.49,30,1
27398,"75","111",Appartement,29.2,22,1
27399,"76","259",Maison,10.14,23,0
27400,"76","758",Appartement,87.5,99,4
27401,"78","335",Appartement,67.96,71,4
27402,"78","361",Appartement,61.52,61,3
27403,"80","533",Appartement,23.11,25,1
27404,"85","226",Appartement,26.16,25,1
27405,"88","516",Appartement,65.0,70,3
27406,"88","516",Appartement,51.47,51,2
27407,"91","338",Appartement,70.9,71,3
27408,"04","094",Appartement,36.24,38,2
27409,"05","023",Appartement,68.23,66,3
27410,"05","110",Appartement,16.9,17,1
27411,"05","119",Appartement,18.45,19,1
27412,"05","133",Appartement,49.21,51,2
27413,"05","139",Appartement,35.51,35,2
27414,"06","004",Appartement,26.8,31,1
27415,"06","083",Appartement,26.77,28,2
27416,"06","088",Appartement,42.26,32,2
27417,"06","088",Appartement,73.43,74,3
27418,"06","088",Appartement,60.34,59,3
27419,"06","088",Appartement,26.0,20,1
27420,"06","088",Appartement,22.96,23,2
27421,"06","088",Appartement,68.95,67,3
27422,"06","088",Appartement,55.1,57,2
27423,"06","088",Appartement,51.18,51,2
27424,"06","088",Appartement,80.18,80,4
27425,"06","104",Appartement,25.31,30,1
27426,"06","132",Appartement,56.95,46,4
27427,"06","151",Appartement,73.34,88,4
27428,"08","105",Appartement,67.38,80,3
27429,"10","387",Appartement,56.8,61,3
27430,"11","202",Appartement,21.92,21,2
27431,"11","262",Appartement,21.41,22,1
27432,"11","262",Appartement,24.64,24,2
27433,"11","262",Maison,80.3,83,4
27434,"14","536",Appartement,33.57,37,2
27435,"18","033",Appartement,56.03,61,2
27436,"19","272",Appartement,82.93,82,3
27437,"22","162",Appartement,56.65,57,3
27438,"23","096",Appartement,101.64,97,5
27439,"26","252",Appartement,73.34,72,4
27440,"28","088",Appartement,66.78,67,4
27441,"29","239",Appartement,54.38,54,3
27442,"2A","004",Appartement,100.9,110,1
27443,"2A","247",Maison,186.33,207,7
27444,"30","082",Maison,64.6,65,2
27445,"30","189",Appartement,79.4,88,4
27446,"30","189",Appartement,18.27,19,1
27447,"30","210",Maison,21.03,94,3
27448,"31","429",Appartement,46.36,46,2
27449,"31","446",Appartement,63.82,65,3
27450,"31","555",Appartement,55.39,51,3
27451,"31","555",Appartement,85.96,89,3
27452,"31","555",Appartement,56.52,57,3
27453,"33","039",Appartement,63.33,58,4
27454,"33","063",Appartement,29.46,30,1
27455,"33","063",Appartement,101.86,105,4
27456,"33","063",Appartement,58.11,59,2
27457,"33","063",Appartement,182.23,162,6
27458,"33","063",Appartement,76.44,73,4
27459,"33","096",Maison,107.08,105,4
27460,"33","167",Appartement,69.14,69,3
27461,"33","214",Maison,31.03,25,2
27462,"33","273",Maison,80.19,83,4
27463,"34","003",Appartement,26.13,26,1
27464,"34","032",Appartement,47.26,47,2
27465,"34","032",Appartement,60.29,64,3
27466,"34","114",Appartement,59.72,59,3
27467,"34","172",Appartement,83.83,86,3
27468,"34","172",Appartement,59.39,56,3
27469,"34","301",Appartement,70.5,70,3
27470,"34","301",Appartement,73.19,70,4
27471,"34","301",Appartement,24.88,25,2
27472,"34","301",Appartement,66.07,63,3
27473,"35","049",Appartement,36.59,42,2
27474,"35","055",Appartement,81.16,74,4
27475,"35","093",Appartement,37.72,40,1
27476,"38","185",Appartement,95.01,90,3
27477,"38","185",Appartement,70.5,73,3
27478,"38","205",Maison,95.23,71,4
27479,"38","229",Appartement,51.84,52,3
27480,"38","421",Appartement,61.52,61,3
27481,"40","187",Appartement,23.01,23,1
27482,"40","304",Appartement,41.81,42,3
27483,"41","269",Appartement,73.11,82,3
27484,"44","084",Appartement,43.31,42,2
27485,"44","109",Appartement,43.1,30,1
27486,"44","109",Appartement,71.0,48,2
27487,"44","109",Appartement,35.81,35,1
27488,"44","109",Appartement,113.46,114,4
27489,"44","109",Appartement,85.06,85,4
27490,"44","109",Appartement,24.11,25,1
27491,"44","109",Appartement,44.81,46,2
27492,"44","132",Appartement,54.9,55,2
27493,"44","132",Appartement,46.1,46,2
27494,"44","143",Appartement,63.0,62,3
27495,"45","234",Appartement,85.96,78,3
27496,"45","234",Appartement,78.53,86,5
27497,"45","302",Appartement,38.4,40,2
27498,"48","092",Appartement,91.25,90,4
27499,"49","007",Appartement,24.24,28,2
27500,"51","108",Maison,148.28,125,4
27501,"51","230",Appartement,49.41,49,2
27502,"51","454",Appartement,57.58,57,3
27503,"51","454",Appartement,71.44,55,3
27504,"52","121",Appartement,90.07,89,5
27505,"53","147",Appartement,66.5,66,4
27506,"54","395",Appartement,53.63,54,3
27507,"54","395",Appartement,26.76,26,1
27508,"54","395",Appartement,29.8,29,1
27509,"54","395",Appartement,55.05,70,3
27510,"54","395",Appartement,71.23,71,3
27511,"56","107",Appartement,166.4,197,6
27512,"56","121",Appartement,39.1,39,2
27513,"56","186",Appartement,63.12,65,3
27514,"59","017",Appartement,38.54,38,1
27515,"59","286",Appartement,32.7,35,2
27516,"59","360",Appartement,47.84,48,2
27517,"59","378",Appartement,68.82,69,3
27518,"59","378",Maison,85.74,89,5
27519,"59","421",Appartement,119.68,119,4
27520,"59","491",Appartement,32.98,32,2
27521,"59","512",Appartement,65.42,70,1
27522,"59","512",Appartement,51.22,47,2
27523,"59","512",Appartement,17.92,17,1
27524,"60","141",Appartement,62.38,63,3
27525,"60","157",Appartement,69.1,69,3
27526,"60","159",Appartement,28.9,25,1
27527,"60","346",Appartement,70.23,71,3
27528,"62","119",Appartement,54.72,55,2
27529,"64","102",Appartement,36.32,35,1
27530,"64","445",Appartement,62.38,58,2
27531,"64","445",Appartement,26.39,27,1
27532,"69","009",Maison,89.4,89,4
27533,"69","019",Appartement,71.51,71,3
27534,"69","019",Appartement,56.28,59,3
27535,"69","199",Appartement,22.42,35,1
27536,"69","244",Appartement,80.12,80,4
27537,"69","244",Maison,149.6,159,4
27538,"69","266",Appartement,103.01,102,3
27539,"69","266",Appartement,64.13,65,3
27540,"69","381",Appartement,31.51,31,1
27541,"69","382",Appartement,25.52,27,1
27542,"69","386",Appartement,94.84,90,4
27543,"69","388",Appartement,17.48,18,1
27544,"69","388",Appartement,105.31,105,4
27545,"69","388",Appartement,17.01,17,1
27546,"71","076",Appartement,66.46,65,3
27547,"72","029",Maison,99.01,100,3
27548,"72","181",Appartement,26.17,26,1
27549,"74","010",Appartement,25.63,25,1
27550,"74","083",Appartement,35.36,36,2
27551,"74","087",Appartement,50.85,51,3
27552,"74","215",Appartement,24.03,24,2
27553,"74","243",Appartement,126.02,126,4
27554,"75","101",Appartement,51.0,52,2
27555,"75","102",Appartement,51.6,68,2
27556,"75","102",Appartement,73.45,67,3
27557,"75","104",Appartement,49.78,60,2
27558,"75","104",Appartement,88.3,90,4
27559,"75","104",Appartement,34.51,35,2
27560,"75","105",Appartement,29.97,32,2
27561,"75","107",Appartement,47.52,48,3
27562,"75","108",Appartement,321.9,338,8
27563,"75","108",Appartement,137.27,138,4
27564,"75","109",Appartement,19.95,18,1
27565,"75","109",Appartement,49.66,50,2
27566,"75","110",Appartement,54.84,55,2
27567,"75","111",Appartement,68.45,70,3
27568,"75","111",Appartement,27.6,26,2
27569,"75","111",Appartement,38.77,37,3
27570,"75","111",Appartement,45.02,35,2
27571,"75","111",Appartement,43.73,49,3
27572,"75","111",Appartement,56.02,49,2
27573,"75","111",Appartement,45.5,45,3
27574,"75","112",Appartement,42.49,42,3
27575,"75","112",Appartement,33.85,40,2
27576,"75","115",Appartement,15.73,16,1
27577,"75","116",Appartement,205.11,190,5
27578,"75","116",Appartement,184.29,154,6
27579,"75","116",Appartement,79.7,54,4
27580,"75","117",Appartement,146.94,154,5
27581,"75","117",Appartement,81.13,78,4
27582,"75","117",Appartement,19.19,18,1
27583,"75","117",Appartement,85.62,83,4
27584,"75","117",Appartement,40.74,50,4
27585,"75","117",Appartement,67.16,65,3
27586,"75","117",Appartement,83.97,85,4
27587,"75","117",Appartement,26.05,27,1
27588,"75","118",Appartement,13.21,17,1
27589,"75","118",Appartement,55.45,55,2
27590,"75","118",Appartement,47.65,52,3
27591,"75","118",Appartement,116.33,17,1
27592,"75","118",Appartement,31.87,33,1
27593,"75","118",Appartement,15.15,14,1
27594,"75","119",Appartement,37.17,32,3
27595,"75","119",Appartement,19.8,19,1
27596,"75","119",Appartement,37.33,36,1
27597,"75","119",Appartement,40.18,46,2
27598,"75","119",Appartement,45.01,43,3
27599,"75","120",Appartement,24.92,25,1
27600,"75","120",Appartement,103.56,104,4
27601,"75","120",Appartement,58.82,59,3
27602,"76","216",Appartement,55.47,57,3
27603,"76","384",Maison,52.11,52,3
27604,"76","451",Appartement,108.22,108,3
27605,"76","451",Maison,106.1,104,5
27606,"76","540",Appartement,32.18,25,1
27607,"77","053",Appartement,38.3,46,2
27608,"77","055",Appartement,73.16,71,3
27609,"77","108",Appartement,29.76,29,1
27610,"77","108",Maison,87.83,82,5
27611,"77","222",Maison,77.3,88,3
27612,"77","243",Appartement,12.53,14,1
27613,"77","249",Maison,134.74,87,4
27614,"77","251",Appartement,64.28,64,3
27615,"77","445",Appartement,67.0,67,3
27616,"77","468",Appartement,86.41,90,5
27617,"78","123",Maison,90.9,81,4
27618,"78","172",Appartement,39.13,40,2
27619,"78","321",Maison,78.55,75,4
27620,"78","350",Appartement,119.81,122,4
27621,"78","356",Appartement,68.5,64,3
27622,"78","356",Appartement,67.84,66,3
27623,"78","358",Appartement,55.01,54,3
27624,"78","361",Appartement,56.73,71,3
27625,"78","383",Appartement,47.77,45,2
27626,"78","401",Maison,102.67,103,6
27627,"78","423",Appartement,63.14,67,3
27628,"78","423",Maison,93.34,94,4
27629,"78","490",Appartement,76.91,75,4
27630,"78","517",Appartement,20.7,23,1
27631,"78","545",Appartement,45.31,45,2
27632,"78","545",Maison,90.89,78,5
27633,"78","551",Appartement,88.28,90,4
27634,"78","646",Appartement,34.47,40,2
