"code_dep","code_commune","nom_commune","population_municipale","population_comptee_a_part"
"76","447",Montivilliers,15470,235
"76","448",Montmain,1346,29
"76","449",Montreuil-en-Caux,500,8
"76","450",Montroty,271,26
"76","451",Mont-Saint-Aignan,19357,375
"76","452",Montville,4563,51
"76","453",Morgny-la-Pommeraye,1076,20
"76","454",Mortemer,83,0
"76","455",Morville-sur-Andelle,316,5
"76","456",Motteville,765,11
"76","457",Moulineaux,928,17
"76","458",Muchedent,127,3
"76","459",Nesle-Hodeng,349,5
"76","460",Nesle-Normandeuse,513,8
"76","461",Neufbosc,400,5
"76","462",Neufchâtel-en-Bray,4678,209
"76","463",Neuf-Marché,667,22
"76","464",La Neuville-Chant-d'Oisel,2378,37
"76","465",Neuville-Ferrières,571,6
"76","466",Neuville-lès-Dieppe,"",""
"76","467",Néville,1329,19
"76","468",Nointot,1360,33
"76","469",Nolléval,432,5
"76","470",Normanville,659,24
"76","471",Norville,1001,27
"76","472",Notre-Dame-d'Aliermont,774,2
"76","473",Notre-Dame-de-Bliquetuit,790,10
"76","474",Notre-Dame-de-Bondeville,6978,83
"76","475",Franqueville-Saint-Pierre,6105,194
"76","476",Port-Jérôme-sur-Seine,10248,185
"76","477",Notre-Dame-du-Bec,453,7
"76","478",Notre-Dame-du-Parc,186,1
"76","479",Nullemont,132,1
"76","480",Ocqueville,451,11
"76","481",Octeville-sur-Mer,6018,122
"76","482",Offranville,3143,228
"76","483",Oherville,227,2
"76","484",Oissel,12241,58
"76","485",Omonville,270,46
"76","486",Orival,897,4
"76","487",Osmoy-Saint-Valery,314,6
"76","488",Ouainville,507,16
"76","489",Oudalle,417,10
"76","490",Ourville-en-Caux,1130,13
"76","491",Ouville-l'Abbaye,662,6
"76","492",Ouville-la-Rivière,465,16
"76","493",Paluel,407,12
"76","494",Parc-d'Anxtot,585,7
"76","495",Pavilly,6212,51
"76","496",Penly,"",""
"76","497",Petit-Couronne,8693,175
"76","498",Le Petit-Quevilly,22000,275
"76","499",Petiville,1126,29
"76","500",Pierrecourt,478,4
"76","501",Pierrefiques,135,7
"76","502",Pierreval,551,9
"76","503",Pissy-Pôville,1276,20
"76","504",Pleine-Sève,128,2
"76","505",Pommereux,95,1
"76","506",Pommeréval,488,4
"76","507",Ponts-et-Marais,816,15
"76","508",La Poterie-Cap-d'Antifer,453,15
"76","509",Préaux,1836,31
"76","510",Prétot-Vicquemare,237,3
"76","511",Preuseville,154,1
"76","512",Puisenval,24,0
"76","513",Quevillon,589,15
"76","514",Quévreville-la-Poterie,1025,13
"76","515",Quiberville,541,14
"76","516",Quièvrecourt,423,19
"76","517",Quincampoix,3097,88
"76","518",Raffetot,504,9
"76","519",Rainfreville,73,4
"76","520",Réalcamp,606,13
"76","521",Rebets,147,1
"76","522",La Remuée,1277,24
"76","523",Rétonval,184,3
"76","524",Reuville,134,2
"76","525",Ricarville,"",""
"76","526",Ricarville-du-Val,180,7
"76","527",Richemont,441,3
"76","528",Rieux,609,11
"76","529",Riville,294,12
"76","530",Robertot,222,5
"76","531",Rocquefort,319,8
"76","532",Rocquemont,793,18
"76","533",Rogerville,1574,17
"76","534",Rolleville,1186,18
"76","535",Roncherolles-en-Bray,461,8
"76","536",Roncherolles-sur-le-Vivier,1209,22
"76","537",Ronchois,184,6
"76","538",Rosay,266,5
"76","539",Rouelles,"",""
"76","540",Rouen,112321,1613
"76","541",Roumare,1524,27
"76","542",Routes,278,4
"76","543",Rouville,605,11
"76","544",Rouvray-Catillon,225,8
"76","545",Rouxmesnil-Bouteilles,1809,42
"76","546",Royville,298,7
"76","547",La Rue-Saint-Pierre,780,9
"76","548",Ry,744,15
"76","549",Saâne-Saint-Just,146,6
"76","550",Sahurs,1205,24
"76","551",Sainneville,850,11
"76","552",Sainte-Adresse,7317,259
"76","553",Sainte-Agathe-d'Aliermont,302,5
"76","554",Saint-Aignan-sur-Ry,355,2
"76","555",Saint-André-sur-Cailly,833,20
"76","556",Saint-Antoine-la-Forêt,1091,21
"76","557",Saint-Arnoult,1444,21
"76","558",Saint-Aubin-Celloville,1176,6
"76","559",Saint-Aubin-de-Crétot,512,8
"76","560",Saint-Aubin-Epinay,1024,16
"76","561",Saint-Aubin-lès-Elbeuf,8429,76
"76","562",Saint-Aubin-le-Cauf,841,18
"76","563",Saint-Aubin-Routot,1917,14
"76","564",Saint-Aubin-sur-Mer,165,3
"76","565",Saint-Aubin-sur-Scie,1160,99
"76","566",Sainte-Austreberthe,624,5
"76","567",Sainte-Beuve-en-Rivière,178,5
"76","568",Saint-Clair-sur-les-Monts,606,12
"76","569",Sainte-Colombe,222,4
"76","570",Saint-Crespin,308,4
"76","571",Sainte-Croix-sur-Buchy,692,4
"76","572",Saint-Denis-d'Aclon,126,5
"76","573",Saint-Denis-le-Thiboult,502,14
"76","574",Saint-Denis-sur-Scie,693,4
"76","575",Saint-Etienne-du-Rouvray,28352,221
"76","576",Saint-Eustache-la-Forêt,1208,17
"76","577",Sainte-Foy,620,13
"76","578",Sainte-Geneviève,269,4
"76","579",Sainte-Geneviève-en-Caux,"",""
"76","580",Saint-Georges-sur-Fontaine,904,19
"76","581",Saint-Germain-des-Essourts,391,9
"76","582",Saint-Germain-d'Etables,247,5
"76","583",Saint-Germain-sous-Cailly,342,5
"76","584",Saint-Germain-sur-Eaulne,218,5
"76","585",Saint-Gilles-de-Crétot,411,15
"76","586",Saint-Gilles-de-la-Neuville,652,5
"76","587",Sainte-Hélène-Bondeville,720,9
"76","588",Saint-Hellier,489,12
"76","589",Saint-Honoré,199,5
"76","590",Saint-Jacques-d'Aliermont,344,2
"76","591",Saint-Jacques-sur-Darnétal,3045,44
"76","592",Saint-Jean-de-Folleville,816,27
"76","593",Saint-Jean-de-la-Neuville,610,11
"76","594",Saint-Jean-du-Cardonnay,1351,26
"76","595",Saint-Jouin-Bruneval,1844,38
"76","596",Saint-Laurent-de-Brèvedent,1491,38
"76","597",Saint-Laurent-en-Caux,763,9
"76","598",Saint-Léger-aux-Bois,489,9
"76","599",Saint-Léger-du-Bourg-Denis,3599,49
"76","600",Saint-Léonard,1709,34
"76","601",Saint-Lucien,233,3
"76","602",Saint-Maclou-de-Folleville,620,12
"76","603",Saint-Maclou-la-Brière,462,6
"76","604",Saint-Mards,179,6
"76","605",Sainte-Marguerite-sur-Mer,468,13
"76","606",Morienne,188,25
"76","607",Sainte-Marguerite-sur-Fauville,"",""
"76","608",Sainte-Marguerite-sur-Duclair,2027,33
"76","609",Sainte-Marie-au-Bosc,364,11
"76","610",Sainte-Marie-des-Champs,1580,13
"76","611",Saint-Martin-aux-Arbres,317,9
"76","612",Saint-Martin-au-Bosc,261,5
"76","613",Saint-Martin-aux-Buneaux,651,12
"76","614",Saint-Martin-de-Boscherville,1535,31
"76","615",Saint-Martin-du-Bec,629,24
"76","616",Saint-Martin-du-Manoir,1469,34
"76","617",Saint-Martin-du-Vivier,1660,62
"76","618",Petit-Caux,9628,203
"76","619",Saint-Martin-le-Gaillard,289,5
"76","620",Saint-Martin-l'Hortier,273,7
"76","621",Saint-Martin-Osmonville,1186,22
"76","622",Saint-Maurice-d'Etelan,301,10
"76","623",Saint-Michel-d'Halescourt,118,4
"76","624",Saint-Nicolas-d'Aliermont,3719,60
"76","625",Saint-Nicolas-de-Bliquetuit,"",""
"76","626",Saint-Nicolas-de-la-Haie,417,6
"76","627",Saint-Nicolas-de-la-Taille,1645,19
"76","628",Saint-Ouen-du-Breuil,783,13
"76","629",Saint-Ouen-le-Mauger,278,6
"76","630",Saint-Ouen-sous-Bailly,225,7
"76","631",Saint-PaÃ«r,1311,15
"76","632",Saint-Pierre-Bénouville,391,3
"76","633",Saint-Pierre-de-Franqueville,"",""
"76","634",Saint-Pierre-de-Manneville,897,15
"76","635",Saint-Pierre-des-Jonquières,72,0
"76","636",Saint-Pierre-de-Varengeville,2306,33
"76","637",Saint-Pierre-en-Port,823,12
"76","638",Saint-Pierre-en-Val,1091,16
"76","639",Saint-Pierre-Lavis,"",""
"76","640",Saint-Pierre-lès-Elbeuf,8283,71
"76","641",Saint-Pierre-le-Vieux,195,5
"76","642",Saint-Pierre-le-Viger,265,3
"76","643",Saint-Quentin-au-Bosc,"",""
"76","644",Saint-Rémy-Boscrocourt,799,16
"76","645",Saint-Riquier-en-Rivière,145,5
"76","646",Saint-Riquier-ès-Plains,604,14
"76","647",Saint-Romain-de-Colbosc,4259,40
"76","648",Saint-SaÃ«ns,2351,23
"76","649",Saint-Saire,585,11
"76","650",Saint-Sauveur-d'Emalleville,1229,26
"76","651",Saint-Sylvain,153,3
"76","652",Saint-Vaast-d'Equiqueville,763,5
"76","653",Saint-Vaast-Dieppedalle,372,3
"76","654",Saint-Vaast-du-Val,468,10
"76","655",Saint-Valery-en-Caux,3928,163
"76","656",Saint-Victor-l'Abbaye,767,7
"76","657",Saint-Vigor-d'Ymonville,1137,23
"76","658",Saint-Vincent-Cramesnil,691,21
"76","659",Saint-Wandrille-Rançon,"",""
"76","660",Sandouville,797,11
"76","661",Sanvic,"",""
"76","662",Sassetot-le-Malgardé,111,1
"76","663",Sassetot-le-Mauconduit,1035,18
"76","664",Sasseville,281,5
"76","665",Sauchay,431,5
"76","666",Saumont-la-Poterie,411,16
"76","667",Sauqueville,349,6
"76","668",Saussay,365,7
"76","669",Sausseuzemare-en-Caux,430,7
"76","670",Senneville-sur-Fécamp,884,11
"76","671",Sept-Meules,178,1
"76","672",Serqueux,979,20
"76","673",Servaville-Salmonville,1132,16
"76","674",Sévis,"",""
"76","675",Sierville,1094,11
"76","676",Sigy-en-Bray,496,11
"76","677",Smermesnil,383,8
"76","678",Sommery,828,13
"76","679",Sommesnil,111,1
"76","680",Sorquainville,185,4
"76","681",Sotteville-lès-Rouen,29068,445
"76","682",Sotteville-sous-le-Val,758,4
"76","683",Sotteville-sur-Mer,397,10
"76","684",Tancarville,1250,22
"76","685",Thérouldeville,669,3
"76","686",Theuville-aux-Maillots,541,8
"76","687",Thiédeville,"",""
"76","688",Thiergeville,400,14
"76","689",Thiétreville,367,38
"76","690",Thil-Manneville,639,19
"76","691",Le Thil-Riberpré,230,1
"76","692",Thiouville,293,5
"76","693",Le Tilleul,687,7
"76","694",Tocqueville-en-Caux,138,3
"76","695",Tocqueville-les-Murs,279,5
"76","696",Tocqueville-sur-Eu,"",""
"76","697",Torcy-le-Grand,796,25
"76","698",Torcy-le-Petit,491,7
"76","699",Le Torp-Mesnil,451,4
"76","700",Tôtes,1576,31
"76","701",Touffreville-la-Cable,"",""
"76","702",Touffreville-la-Corbeline,838,15
"76","703",Touffreville-sur-Eu,212,8
"76","704",Tourville-la-Chapelle,"",""
"76","705",Tourville-la-Rivière,2493,21
"76","706",Tourville-les-Ifs,691,7
"76","707",Tourville-sur-Arques,1211,39
"76","708",Toussaint,702,12
"76","709",Le Trait,4876,46
"76","710",Trémauville,103,2
"76","711",Le Tréport,4582,98
"76","712",La Trinité-du-Mont,832,26
"76","713",Triquerville,"",""
"76","714",Les Trois-Pierres,769,14
"76","715",Trouville,624,8
"76","716",Turretot,1462,25
"76","717",Val-de-la-Haye,718,3
"76","718",Valliquerville,1421,37
"76","719",Valmont,858,15
"76","720",Varengeville-sur-Mer,945,33
"76","721",Varneville-Bretteville,328,9
"76","722",Varvannes,"",""
"76","723",Vassonville,438,7
"76","724",Vatierville,132,2
"76","725",Vattetot-sous-Beaumont,576,5
"76","726",Vattetot-sur-Mer,322,6
"76","727",Vatteville-la-Rue,1141,26
"76","728",La Vaupalière,1124,20
"76","729",Veauville-lès-Baons,"",""
"76","730",Veauville-lès-Quelles,133,2
"76","731",Vénestanville,209,2
"76","732",Butot-Vénesville,242,4
"76","733",Ventes-Saint-Rémy,228,4
"76","734",Vergetot,447,12
"76","735",Veules-les-Roses,550,14
"76","736",Veulettes-sur-Mer,271,6
"76","737",Vibeuf,600,19
"76","738",Vieux-Manoir,757,11
"76","739",Vieux-Rouen-sur-Bresle,553,6
"76","740",La Vieux-Rue,574,10
"76","741",Villainville,286,12
"76","742",Villequier,"",""
"76","743",Villers-Ecalles,1765,19
"76","744",Villers-sous-Foucarmont,188,2
"76","745",Villy-sur-Yères,201,2
"76","746",Vinnemerville,222,2
"76","747",Virville,351,3
"76","748",Vittefleur,653,7
"76","749",Wanchy-Capval,342,8
"76","750",Yainville,1041,13
"76","751",Yébleron,1269,18
"76","752",Yerville,2514,21
"76","753",Ymare,1151,22
"76","754",Yport,726,15
"76","755",Ypreville-Biville,576,9
"76","756",Yquebeuf,240,8
"76","757",Yvecrique,640,7
"76","758",Yvetot,11448,222
"76","759",Yville-sur-Seine,444,6
"77","001",Achères-la-Forêt,1142,29
"77","002",Amillis,826,5
"77","003",Amponville,337,17
"77","004",Andrezel,286,5
"77","005",Annet-sur-Marne,3281,45
"77","006",Arbonne-la-Forêt,979,20
"77","007",Argentières,355,7
"77","008",Armentières-en-Brie,1225,24
"77","009",Arville,124,0
"77","010",Aubepierre-Ozouer-le-Repos,935,10
"77","011",Aufferville,499,6
"77","012",Augers-en-Brie,294,7
"77","013",Aulnoy,359,9
"77","014",Avon,13419,224
"77","015",Baby,94,2
"77","016",Bagneaux-sur-Loing,1623,15
"77","017",Bailly-Carrois,"",""
"77","018",Bailly-Romainvilliers,7416,61
"77","019",Balloy,333,3
"77","020",Bannost-Villegagnon,645,12
"77","021",Barbey,152,2
"77","022",Barbizon,1207,39
"77","023",Barcy,310,7
"77","024",Bassevelle,382,2
"77","025",Bazoches-lès-Bray,862,8
"77","026",Beauchery-Saint-Martin,358,15
"77","027",Beaumont-du-Gâtinais,1194,15
"77","028",Beautheil,"",""
"77","029",Beauvoir,192,3
"77","030",Bellot,773,5
"77","031",Bernay-Vilbert,905,11
"77","032",Beton-Bazoches,921,17
"77","033",Bezalles,233,8
"77","034",Blandy,749,7
"77","035",Blennes,548,7
"77","036",Boisdon,133,3
"77","037",Bois-le-Roi,5913,148
"77","038",Boissettes,409,7
"77","039",Boissise-la-Bertrand,1146,11
"77","040",Boissise-le-Roi,3739,41
"77","041",Boissy-aux-Cailles,280,5
"77","042",Boissy-le-Châtel,3216,43
"77","043",Boitron,348,7
"77","044",Bombon,960,8
"77","045",Bougligny,722,11
"77","046",Boulancourt,335,10
"77","047",Bouleurs,1680,14
"77","048",Bourron-Marlotte,2763,85
"77","049",Boutigny,844,14
"77","050",Bransles,541,10
"77","051",Bray-sur-Seine,2307,18
"77","052",Bréau,345,5
"77","053",Brie-Comte-Robert,18812,317
"77","054",La Brosse-Montceaux,730,14
"77","055",Brou-sur-Chantereine,4809,10
"77","056",Burcy,148,6
"77","057",Bussières,519,3
"77","058",Bussy-Saint-Georges,26597,347
"77","059",Bussy-Saint-Martin,647,14
"77","060",Buthiers,732,16
"77","061",Cannes-Ecluse,2482,35
"77","062",Carnetin,455,10
"77","063",La Celle-sur-Morin,1267,15
"77","064",La Celle-sur-Seine,"",""
"77","065",Cély,1238,24
"77","066",Cerneux,327,8
"77","067",Cesson,10833,145
"77","068",Cessoy-en-Montois,214,4
"77","069",Chailly-en-Bière,2074,32
"77","070",Chailly-en-Brie,1479,118
"77","071",Chaintreaux,864,12
"77","072",Chalautre-la-Grande,685,10
"77","073",Chalautre-la-Petite,560,17
"77","074",Chalautre-la-Reposte,"",""
"77","075",Chalifert,1288,15
"77","076",Chalmaison,755,54
"77","077",Chambry,993,12
"77","078",Chamigny,1335,51
"77","079",Champagne-sur-Seine,6353,149
"77","080",Champcenest,196,1
"77","081",Champdeuil,727,8
"77","082",Champeaux,815,13
"77","083",Champs-sur-Marne,25654,154
"77","084",Changis-sur-Marne,1349,11
"77","085",Chanteloup-en-Brie,3991,51
"77","086",La Chapelle-Gauthier,1441,5
"77","087",La Chapelle-Iger,170,0
"77","088",La Chapelle-la-Reine,2384,30
"77","089",La Chapelle-Rablais,916,6
"77","090",La Chapelle-Saint-Sulpice,241,4
"77","091",Les Chapelles-Bourbon,486,3
"77","092",La Chapelle-sur-Crécy,"",""
"77","093",La Chapelle-Moutils,449,3
"77","094",Charmentray,299,1
"77","095",Charny,1354,16
"77","096",Chartrettes,2543,56
"77","097",Chartronges,299,2
"77","098",Châteaubleau,358,2
"77","099",Château-Landon,2947,56
"77","100",Le Châtelet-en-Brie,4339,67
"77","101",Châtenay-sur-Seine,1063,11
"77","102",Châtenoy,163,1
"77","103",Châtillon-la-Borde,217,2
"77","104",Châtres,693,7
"77","105",Chauconin,"",""
"77","106",Chauffry,1023,17
"77","107",Chaumes-en-Brie,3339,26
"77","108",Chelles,55154,294
"77","109",Chenoise-Cucharmoy,1640,26
"77","110",Chenou,312,8
"77","111",Chessy,6304,54
"77","112",Chevrainvilliers,251,4
"77","113",Chevru,1088,14
"77","114",Chevry-Cossigny,3927,40
"77","115",Chevry-en-Sereine,515,17
"77","116",Choisy-en-Brie,1308,18
"77","117",Citry,953,9
"77","118",Claye-Souilly,12172,133
"77","119",Clos-Fontaine,248,3
"77","120",Cocherel,626,4
"77","121",Collégien,3359,43
"77","122",Combs-la-Ville,21627,150
"77","123",Compans,815,2
"77","124",Conches-sur-Gondoire,1754,28
"77","125",Condé-Sainte-Libiaire,1426,17
"77","126",Congis-sur-Thérouanne,1762,193
"77","127",Coubert,1885,13
"77","128",Couilly-Pont-aux-Dames,2097,29
"77","129",Coulombs-en-Valois,559,9
"77","130",Coulommes,488,4
"77","131",Coulommiers,14779,239
"77","132",Coupvray,2871,28
"77","133",Courcelles-en-Bassée,199,3
"77","134",Courchamp,148,3
"77","135",Courpalay,1294,14
"77","136",Courquetaine,189,7
"77","137",Courtacon,239,10
"77","138",Courtomer,548,5
"77","139",Courtry,6698,52
"77","140",Coutençon,281,3
"77","141",Coutevroult,1167,11
"77","142",Crécy-la-Chapelle,4713,67
"77","143",Crégy-lès-Meaux,5223,51
"77","144",CrèvecÅ“ur-en-Brie,429,1
"77","145",Crisenoy,620,12
"77","146",Croissy-Beaubourg,2026,21
"77","147",La Croix-en-Brie,666,8
"77","148",Crouy-sur-Ourcq,1825,24
"77","149",Cucharmoy,"",""
"77","150",Cuisy,455,2
"77","151",Dagny,278,4
"77","152",Dammarie-les-Lys,22128,146
"77","153",Dammartin-en-GoÃ«le,10355,88
"77","154",Dammartin-sur-Tigeaux,1135,16
"77","155",Dampmart,3417,36
"77","156",Darvault,896,14
"77","157",Dhuisy,311,6
"77","158",Diant,199,2
"77","159",Donnemarie-Dontilly,2775,48
"77","160",Dontilly,"",""
"77","161",Dormelles,802,18
"77","162",Doue,1070,8
"77","163",Douy-la-Ramée,367,5
"77","164",Echouboulains,557,6
"77","165",Les Ecrennes,599,5
"77","166",Ecuelles,"",""
"77","167",Egligny,323,6
"77","168",Egreville,2152,38
"77","169",Emerainville,7659,32
"77","170",Episy,"",""
"77","171",Esbly,6404,47
"77","172",Esmans,887,9
"77","173",Etrépilly,844,7
"77","174",Everly,582,11
"77","175",Evry-Grégy-sur-Yerre,3025,30
"77","176",Faremoutiers,2944,28
"77","177",Favières,1132,13
"77","178",Faÿ-lès-Nemours,495,11
"77","179",Féricy,594,15
"77","180",Férolles-Attilly,1257,27
"77","181",Ferrières-en-Brie,3768,35
"77","182",La Ferté-Gaucher,4933,48
"77","183",La Ferté-sous-Jouarre,9637,85
"77","184",Flagy,622,10
"77","185",Fleury-en-Bière,647,17
"77","186",Fontainebleau,15696,463
"77","187",Fontaine-Fourches,588,3
"77","188",Fontaine-le-Port,998,18
"77","189",Fontaine-sous-Montaiguillon,"",""
"77","190",Fontains,258,5
"77","191",Fontenailles,1052,13
"77","192",Fontenay-Trésigny,5710,57
"77","193",Forfry,233,1
"77","194",Forges,415,17
"77","195",Fouju,575,10
"77","196",Fresnes-sur-Marne,971,3
"77","197",Frétoy,166,3
"77","198",Fromont,247,4
"77","199",Fublaines,1389,11
"77","200",Garentreville,117,2
"77","201",Gastins,678,4
"77","202",La Genevraye,802,6
"77","203",Germigny-l'Evêque,1326,21
"77","204",Germigny-sous-Coulombs,211,3
"77","205",Gesvres-le-Chapitre,148,1
"77","206",Giremoutiers,181,4
"77","207",Gironville,153,5
"77","208",Gouaix,1400,29
"77","209",Gouvernes,1186,22
"77","210",La Grande-Paroisse,2833,35
"77","211",Grandpuits-Bailly-Carrois,1025,9
"77","212",Gravon,164,3
"77","213",Grégy-sur-Yerre,"",""
"77","214",Gressy,814,13
"77","215",Gretz-Armainvilliers,8476,69
"77","216",Grez-sur-Loing,1413,35
"77","217",Grisy-Suisnes,2532,30
"77","218",Grisy-sur-Seine,108,1
"77","219",Guérard,2621,33
"77","220",Guercheville,266,5
"77","221",Guermantes,1144,24
"77","222",Guignes,4296,29
"77","223",Gurcy-le-Châtel,565,6
"77","224",Hautefeuille,253,2
"77","225",La Haute-Maison,318,7
"77","226",Héricy,2545,101
"77","227",Hermé,624,17
"77","228",Hondevilliers,256,4
"77","229",La Houssaye-en-Brie,1650,18
"77","230",Ichy,161,2
"77","231",Isles-les-Meldeuses,815,2
"77","232",Isles-lès-Villenoy,1149,17
"77","233",Iverny,589,3
"77","234",Jablines,691,7
"77","235",Jaignes,316,5
"77","236",Jaulnes,345,4
"77","237",Jossigny,656,9
"77","238",Jouarre,4349,41
"77","239",Jouy-le-Châtel,1509,20
"77","240",Jouy-sur-Morin,2171,28
"77","241",Juilly,2003,15
"77","242",Jutigny,537,7
"77","243",Lagny-sur-Marne,21539,225
"77","244",Larchant,681,42
"77","245",Laval-en-Brie,410,4
"77","246",Léchelle,587,15
"77","247",Lescherolles,447,11
"77","248",Lesches,763,8
"77","249",Lésigny,7151,118
"77","250",Leudon-en-Brie,162,7
"77","251",Lieusaint,13853,94
"77","252",Limoges-Fourches,561,6
"77","253",Lissy,288,1
"77","254",Liverdy-en-Brie,1285,22
"77","255",Livry-sur-Seine,2181,34
"77","256",Lizines,186,1
"77","257",Lizy-sur-Ourcq,3533,21
"77","258",Lognes,14353,65
"77","259",Longperrier,2331,11
"77","260",Longueville,1781,25
"77","261",Lorrez-le-Bocage-Préaux,1189,20
"77","262",Louan-Villegruis-Fontaine,490,18
"77","263",Luisetaines,236,7
"77","264",Lumigny-Nesles-Ormeaux,1526,17
"77","265",Luzancy,1112,48
"77","266",Machault,779,12
"77","267",La Madeleine-sur-Loing,360,3
"77","268",Magny-le-Hongre,9107,150
"77","269",Maincy,1808,54
"77","270",Maisoncelles-en-Brie,926,11
"77","271",Maisoncelles-en-Gâtinais,134,1
"77","272",Maison-Rouge,862,8
"77","273",Marchémoret,583,4
"77","274",Marcilly,442,2
"77","275",Les Marêts,148,4
"77","276",Mareuil-lès-Meaux,3231,41
"77","277",Marles-en-Brie,1763,22
"77","278",Marolles-en-Brie,410,6
"77","279",Marolles-sur-Seine,1814,33
"77","280",Mary-sur-Marne,1114,11
"77","281",Mauperthuis,476,4
"77","282",Mauregard,361,4
"77","283",May-en-Multien,943,4
"77","284",Meaux,55750,479
"77","285",Le Mée-sur-Seine,20917,142
"77","286",Meigneux,228,6
"77","287",Meilleray,496,11
"77","288",Melun,40844,295
"77","289",Melz-sur-Seine,351,3
"77","290",Méry-sur-Marne,673,58
"77","291",Le Mesnil-Amelot,1068,5
"77","292",Messy,1199,11
"77","293",Misy-sur-Yonne,926,17
"77","294",Mitry-Mory,20648,83
"77","295",Moisenay,1387,13
"77","296",Moissy-Cramayel,17849,135
"77","297",Mondreville,329,4
"77","298",Mons-en-Montois,445,10
"77","299",Montarlot,"",""
"77","300",Montceaux-lès-Meaux,604,12
"77","301",Montceaux-lès-Provins,323,1
